"Frequenz (Hz)","Zeit (s)","FFT Mag (arb. unit)"
1.934326172E3,5.461333333E0,9.663913591E0
1.957763672E3,5.461333333E0,9.960195489E0
1.981201172E3,5.461333333E0,1.031839017E1
2.004638672E3,5.461333333E0,1.009089069E1
2.028076172E3,5.461333333E0,8.530672570E0
2.051513672E3,5.461333333E0,1.080399389E1
2.074951172E3,5.461333333E0,1.274518850E1
2.098388672E3,5.461333333E0,1.475535568E1
2.121826172E3,5.461333333E0,9.832519716E0
2.145263672E3,5.461333333E0,9.793970252E0
2.168701172E3,5.461333333E0,1.196209258E1
2.192138672E3,5.461333333E0,5.075759021E0
2.215576172E3,5.461333333E0,7.050656631E0
2.239013672E3,5.461333333E0,8.067112846E0
2.262451172E3,5.461333333E0,7.940413674E0
2.285888672E3,5.461333333E0,1.059404619E1
2.309326172E3,5.461333333E0,5.043164527E0
2.332763672E3,5.461333333E0,1.469058487E1
2.356201172E3,5.461333333E0,7.019109314E0
2.379638672E3,5.461333333E0,7.773559138E0
2.403076172E3,5.461333333E0,5.911714155E0
2.426513672E3,5.461333333E0,3.736992514E0
2.449951172E3,5.461333333E0,8.115924076E0
2.473388672E3,5.461333333E0,4.927529308E0
2.496826172E3,5.461333333E0,9.121959174E0
2.520263672E3,5.461333333E0,6.852879580E0
2.543701172E3,5.461333333E0,4.738025254E0
2.567138672E3,5.461333333E0,1.048935775E1
2.590576172E3,5.461333333E0,5.380886500E0
2.614013672E3,5.461333333E0,9.686480435E0
2.637451172E3,5.461333333E0,6.000285952E0
2.660888672E3,5.461333333E0,6.326348686E0
2.684326172E3,5.461333333E0,6.796865428E0
2.707763672E3,5.461333333E0,9.295709878E0
2.731201172E3,5.461333333E0,1.290645594E1
2.754638672E3,5.461333333E0,9.116358343E0
2.778076172E3,5.461333333E0,6.885921062E0
2.801513672E3,5.461333333E0,3.739428182E0
2.824951172E3,5.461333333E0,4.961231509E0
2.848388672E3,5.461333333E0,9.218433455E0
2.871826172E3,5.461333333E0,4.445327889E0
2.895263672E3,5.461333333E0,6.021204337E0
2.918701172E3,5.461333333E0,7.651292011E0
2.942138672E3,5.461333333E0,8.397210580E0
2.965576172E3,5.461333333E0,1.243551280E1
2.989013672E3,5.461333333E0,3.176812431E0
3.012451172E3,5.461333333E0,4.905754094E0
3.035888672E3,5.461333333E0,4.973875326E0
3.059326172E3,5.461333333E0,6.644059087E0
3.082763672E3,5.461333333E0,6.221858656E0
3.106201172E3,5.461333333E0,5.521330793E0
3.129638672E3,5.461333333E0,5.031046719E0
3.153076172E3,5.461333333E0,5.819366055E0
3.176513672E3,5.461333333E0,5.946900029E0
3.199951172E3,5.461333333E0,8.164243536E0
3.223388672E3,5.461333333E0,5.118426922E0
3.246826172E3,5.461333333E0,4.884656072E0
3.270263672E3,5.461333333E0,3.695591139E0
3.293701172E3,5.461333333E0,6.298017931E0
3.317138672E3,5.461333333E0,5.594275121E0
3.340576172E3,5.461333333E0,4.549443205E0
3.364013672E3,5.461333333E0,5.403829067E0
3.387451172E3,5.461333333E0,6.658452522E0
3.410888672E3,5.461333333E0,8.748454563E0
3.434326172E3,5.461333333E0,1.212430580E1
3.457763672E3,5.461333333E0,1.011958343E1
3.481201172E3,5.461333333E0,4.781929165E0
3.504638672E3,5.461333333E0,1.210339884E1
3.528076172E3,5.461333333E0,1.664721421E1
3.551513672E3,5.461333333E0,2.011289192E1
3.574951172E3,5.461333333E0,1.732828949E1
3.598388672E3,5.461333333E0,2.613830449E1
3.621826172E3,5.461333333E0,1.740202292E1
3.645263672E3,5.461333333E0,2.389807593E1
3.668701172E3,5.461333333E0,1.744885166E1
3.692138672E3,5.461333333E0,1.797415987E1
3.715576172E3,5.461333333E0,9.471532986E0
3.739013672E3,5.461333333E0,1.247624655E1
3.762451172E3,5.461333333E0,1.573082136E1
3.785888672E3,5.461333333E0,3.088296900E1
3.809326172E3,5.461333333E0,1.936967742E1
3.832763672E3,5.461333333E0,2.115690849E1
3.856201172E3,5.461333333E0,2.989816128E1
3.879638672E3,5.461333333E0,2.990585261E1
3.903076172E3,5.461333333E0,4.515519307E1
3.926513672E3,5.461333333E0,3.278798737E1
3.949951172E3,5.461333333E0,3.699717032E1
3.973388672E3,5.461333333E0,4.544799623E1
3.996826172E3,5.461333333E0,4.976848520E1
4.020263672E3,5.461333333E0,5.194079538E1
4.043701172E3,5.461333333E0,3.478971904E1
4.067138672E3,5.461333333E0,3.241180762E1
4.090576172E3,5.461333333E0,3.557063588E1
4.114013672E3,5.461333333E0,3.573439019E1
4.137451172E3,5.461333333E0,3.938540261E1
4.160888672E3,5.461333333E0,3.294376780E1
4.184326172E3,5.461333333E0,3.736867578E1
4.207763672E3,5.461333333E0,3.317884068E1
4.231201172E3,5.461333333E0,3.460301109E1
4.254638672E3,5.461333333E0,3.776956821E1
4.278076172E3,5.461333333E0,4.262970571E1
4.301513672E3,5.461333333E0,4.816286739E1
4.324951172E3,5.461333333E0,2.743529973E1
4.348388672E3,5.461333333E0,2.895177729E1
4.371826172E3,5.461333333E0,3.617161774E1
4.395263672E3,5.461333333E0,3.718286731E1
4.418701172E3,5.461333333E0,2.595211727E1
4.442138672E3,5.461333333E0,2.747354938E1
4.465576172E3,5.461333333E0,2.763000339E1
4.489013672E3,5.461333333E0,3.940268602E1
4.512451172E3,5.461333333E0,3.346964065E1
4.535888672E3,5.461333333E0,3.298662060E1
4.559326172E3,5.461333333E0,2.953830284E1
4.582763672E3,5.461333333E0,3.971139107E1
4.606201172E3,5.461333333E0,3.820698964E1
4.629638672E3,5.461333333E0,2.946414294E1
4.653076172E3,5.461333333E0,2.639359243E1
4.676513672E3,5.461333333E0,2.120683352E1
4.699951172E3,5.461333333E0,3.190758919E1
4.723388672E3,5.461333333E0,2.038159960E1
4.746826172E3,5.461333333E0,2.278623157E1
4.770263672E3,5.461333333E0,4.446642917E1
4.793701172E3,5.461333333E0,3.726754290E1
4.817138672E3,5.461333333E0,3.656448074E1
4.840576172E3,5.461333333E0,3.682599611E1
4.864013672E3,5.461333333E0,4.245854290E1
4.887451172E3,5.461333333E0,4.085248605E1
4.910888672E3,5.461333333E0,4.684324297E1
4.934326172E3,5.461333333E0,4.380529761E1
4.957763672E3,5.461333333E0,3.246665720E1
4.981201172E3,5.461333333E0,3.135048305E1
5.004638672E3,5.461333333E0,2.493873903E1
5.028076172E3,5.461333333E0,3.376869608E1
5.051513672E3,5.461333333E0,3.279764885E1
5.074951172E3,5.461333333E0,1.414811244E1
5.098388672E3,5.461333333E0,1.329564710E1
5.121826172E3,5.461333333E0,2.908696301E1
5.145263672E3,5.461333333E0,4.083483293E1
5.168701172E3,5.461333333E0,3.673681597E1
5.192138672E3,5.461333333E0,3.273465498E1
5.215576172E3,5.461333333E0,4.086756085E1
5.239013672E3,5.461333333E0,3.637020037E1
5.262451172E3,5.461333333E0,5.246183039E1
5.285888672E3,5.461333333E0,4.165091152E1
5.309326172E3,5.461333333E0,3.519053306E1
5.332763672E3,5.461333333E0,5.453647407E1
5.356201172E3,5.461333333E0,4.856273957E1
5.379638672E3,5.461333333E0,4.406252963E1
5.403076172E3,5.461333333E0,2.622202617E1
5.426513672E3,5.461333333E0,3.900104829E1
5.449951172E3,5.461333333E0,6.329740474E1
5.473388672E3,5.461333333E0,4.018784066E1
5.496826172E3,5.461333333E0,4.187165603E1
5.520263672E3,5.461333333E0,4.478611695E1
5.543701172E3,5.461333333E0,4.531783728E1
5.567138672E3,5.461333333E0,5.061298042E1
5.590576172E3,5.461333333E0,4.722793809E1
5.614013672E3,5.461333333E0,3.139879482E1
5.637451172E3,5.461333333E0,3.334898550E1
5.660888672E3,5.461333333E0,3.727226129E1
5.684326172E3,5.461333333E0,4.357330188E1
5.707763672E3,5.461333333E0,4.467094166E1
5.731201172E3,5.461333333E0,3.534501235E1
5.754638672E3,5.461333333E0,3.454425283E1
5.778076172E3,5.461333333E0,4.070835083E1
5.801513672E3,5.461333333E0,5.718112220E1
5.824951172E3,5.461333333E0,3.480718577E1
5.848388672E3,5.461333333E0,4.426112242E1
5.871826172E3,5.461333333E0,3.420160708E1
5.895263672E3,5.461333333E0,3.569978167E1
5.918701172E3,5.461333333E0,4.440516449E1
5.942138672E3,5.461333333E0,3.623467351E1
5.965576172E3,5.461333333E0,2.396503642E1
5.989013672E3,5.461333333E0,2.412628711E1
1.245117188E1,6.144000000E0,7.500949909E0
3.588867188E1,6.144000000E0,7.240027069E0
5.932617188E1,6.144000000E0,3.472298734E0
8.276367188E1,6.144000000E0,2.330313444E0
1.062011719E2,6.144000000E0,2.177862801E0
1.296386719E2,6.144000000E0,1.364944403E0
1.530761719E2,6.144000000E0,1.494360538E0
1.765136719E2,6.144000000E0,1.027860734E0
1.999511719E2,6.144000000E0,1.151604921E0
2.233886719E2,6.144000000E0,2.410856691E0
2.468261719E2,6.144000000E0,5.015414616E0
2.702636719E2,6.144000000E0,5.169729506E0
2.937011719E2,6.144000000E0,1.585024840E0
3.171386719E2,6.144000000E0,8.098400380E-1
3.405761719E2,6.144000000E0,2.228969032E0
3.640136719E2,6.144000000E0,2.173559493E0
3.874511719E2,6.144000000E0,8.990277162E-1
4.108886719E2,6.144000000E0,2.055356764E0
4.343261719E2,6.144000000E0,3.573354133E0
4.577636719E2,6.144000000E0,4.178464996E0
4.812011719E2,6.144000000E0,5.866336463E0
5.046386719E2,6.144000000E0,5.087954520E0
5.280761719E2,6.144000000E0,2.136413363E0
5.515136719E2,6.144000000E0,3.372838110E0
5.749511719E2,6.144000000E0,2.510833933E0
5.983886719E2,6.144000000E0,3.416174439E0
6.218261719E2,6.144000000E0,2.584750839E0
6.452636719E2,6.144000000E0,2.528678256E0
6.687011719E2,6.144000000E0,1.110283361E0
6.921386719E2,6.144000000E0,2.607313983E0
7.155761719E2,6.144000000E0,6.984455316E-1
7.390136719E2,6.144000000E0,1.396311621E0
7.624511719E2,6.144000000E0,2.272055836E0
7.858886719E2,6.144000000E0,9.500759749E-1
8.093261719E2,6.144000000E0,1.052370187E0
8.327636719E2,6.144000000E0,1.956514335E0
8.562011719E2,6.144000000E0,1.922795987E0
8.796386719E2,6.144000000E0,2.341600998E0
9.030761719E2,6.144000000E0,1.459537822E0
9.265136719E2,6.144000000E0,3.535427032E0
9.499511719E2,6.144000000E0,4.120469364E0
9.733886719E2,6.144000000E0,4.152135654E0
9.968261719E2,6.144000000E0,4.940600496E0
1.020263672E3,6.144000000E0,5.767557491E0
1.043701172E3,6.144000000E0,4.500124045E0
1.067138672E3,6.144000000E0,3.587859000E0
1.090576172E3,6.144000000E0,3.517237719E0
1.114013672E3,6.144000000E0,5.850189770E0
1.137451172E3,6.144000000E0,8.297239939E0
1.160888672E3,6.144000000E0,4.837665613E0
1.184326172E3,6.144000000E0,2.120302782E0
1.207763672E3,6.144000000E0,1.770806385E0
1.231201172E3,6.144000000E0,2.301381280E0
1.254638672E3,6.144000000E0,2.128756859E0
1.278076172E3,6.144000000E0,3.018123908E0
1.301513672E3,6.144000000E0,3.906830733E0
1.324951172E3,6.144000000E0,4.395311430E0
1.348388672E3,6.144000000E0,5.779820084E0
1.371826172E3,6.144000000E0,4.435460232E0
1.395263672E3,6.144000000E0,4.598437297E0
1.418701172E3,6.144000000E0,7.780870725E0
1.442138672E3,6.144000000E0,8.770867564E0
1.465576172E3,6.144000000E0,5.660450871E0
1.489013672E3,6.144000000E0,6.896238744E0
1.512451172E3,6.144000000E0,2.837440600E0
1.535888672E3,6.144000000E0,3.368322132E0
1.559326172E3,6.144000000E0,3.349877821E0
1.582763672E3,6.144000000E0,4.161592165E0
1.606201172E3,6.144000000E0,3.461740684E0
1.629638672E3,6.144000000E0,6.798651255E0
1.653076172E3,6.144000000E0,7.585537824E0
1.676513672E3,6.144000000E0,6.095287296E0
1.699951172E3,6.144000000E0,4.907523154E0
1.723388672E3,6.144000000E0,6.277703083E0
1.746826172E3,6.144000000E0,6.407661158E0
1.770263672E3,6.144000000E0,5.603208481E0
1.793701172E3,6.144000000E0,3.289063457E0
1.817138672E3,6.144000000E0,7.137156426E0
1.840576172E3,6.144000000E0,7.099028588E0
1.864013672E3,6.144000000E0,7.192699276E0
1.887451172E3,6.144000000E0,8.366758357E0
1.910888672E3,6.144000000E0,1.130309146E1
1.934326172E3,6.144000000E0,1.585533923E1
1.957763672E3,6.144000000E0,1.273144698E1
1.981201172E3,6.144000000E0,9.545951873E0
2.004638672E3,6.144000000E0,1.013250616E1
2.028076172E3,6.144000000E0,1.113606544E1
2.051513672E3,6.144000000E0,1.271833424E1
2.074951172E3,6.144000000E0,1.435866190E1
2.098388672E3,6.144000000E0,1.414458082E1
2.121826172E3,6.144000000E0,8.649818967E0
2.145263672E3,6.144000000E0,9.963775157E0
2.168701172E3,6.144000000E0,1.282807775E1
2.192138672E3,6.144000000E0,5.372763241E0
2.215576172E3,6.144000000E0,9.600979344E0
2.239013672E3,6.144000000E0,1.108817427E1
2.262451172E3,6.144000000E0,9.742733937E0
2.285888672E3,6.144000000E0,9.294784508E0
2.309326172E3,6.144000000E0,5.950408747E0
2.332763672E3,6.144000000E0,1.061228559E1
2.356201172E3,6.144000000E0,7.840027185E0
2.379638672E3,6.144000000E0,8.830469708E0
2.403076172E3,6.144000000E0,5.295917285E0
2.426513672E3,6.144000000E0,5.406986136E0
2.449951172E3,6.144000000E0,7.798262318E0
2.473388672E3,6.144000000E0,5.494051144E0
2.496826172E3,6.144000000E0,9.342182007E0
2.520263672E3,6.144000000E0,6.455227483E0
2.543701172E3,6.144000000E0,6.292503964E0
2.567138672E3,6.144000000E0,1.046097872E1
2.590576172E3,6.144000000E0,4.735172143E0
2.614013672E3,6.144000000E0,9.634765099E0
2.637451172E3,6.144000000E0,5.368157534E0
2.660888672E3,6.144000000E0,7.064951964E0
2.684326172E3,6.144000000E0,9.528983059E0
2.707763672E3,6.144000000E0,1.081811006E1
2.731201172E3,6.144000000E0,1.189923117E1
2.754638672E3,6.144000000E0,8.430423327E0
2.778076172E3,6.144000000E0,6.607816496E0
2.801513672E3,6.144000000E0,3.440051682E0
2.824951172E3,6.144000000E0,5.559162797E0
2.848388672E3,6.144000000E0,7.158487829E0
2.871826172E3,6.144000000E0,3.650382759E0
2.895263672E3,6.144000000E0,5.457046305E0
2.918701172E3,6.144000000E0,9.132795396E0
2.942138672E3,6.144000000E0,7.330480577E0
2.965576172E3,6.144000000E0,1.125545968E1
2.989013672E3,6.144000000E0,3.475585110E0
3.012451172E3,6.144000000E0,5.269301313E0
3.035888672E3,6.144000000E0,4.843537497E0
3.059326172E3,6.144000000E0,8.019077088E0
3.082763672E3,6.144000000E0,7.082417587E0
3.106201172E3,6.144000000E0,4.843118423E0
3.129638672E3,6.144000000E0,5.881666246E0
3.153076172E3,6.144000000E0,3.789443348E0
3.176513672E3,6.144000000E0,7.307839439E0
3.199951172E3,6.144000000E0,7.061768769E0
3.223388672E3,6.144000000E0,4.530968047E0
3.246826172E3,6.144000000E0,4.396706244E0
3.270263672E3,6.144000000E0,4.314573152E0
3.293701172E3,6.144000000E0,4.530080226E0
3.317138672E3,6.144000000E0,4.440051719E0
3.340576172E3,6.144000000E0,4.944269354E0
3.364013672E3,6.144000000E0,4.804855486E0
3.387451172E3,6.144000000E0,9.891689620E0
3.410888672E3,6.144000000E0,1.001576170E1
3.434326172E3,6.144000000E0,1.295428987E1
3.457763672E3,6.144000000E0,7.848638377E0
3.481201172E3,6.144000000E0,7.586444563E0
3.504638672E3,6.144000000E0,1.134765843E1
3.528076172E3,6.144000000E0,1.226375205E1
3.551513672E3,6.144000000E0,1.773803527E1
3.574951172E3,6.144000000E0,1.813464536E1
3.598388672E3,6.144000000E0,2.425497006E1
3.621826172E3,6.144000000E0,2.367564987E1
3.645263672E3,6.144000000E0,2.522090498E1
3.668701172E3,6.144000000E0,2.011208497E1
3.692138672E3,6.144000000E0,1.866091374E1
3.715576172E3,6.144000000E0,1.423126286E1
3.739013672E3,6.144000000E0,1.123066375E1
3.762451172E3,6.144000000E0,1.749165929E1
3.785888672E3,6.144000000E0,2.694495437E1
3.809326172E3,6.144000000E0,2.433187981E1
3.832763672E3,6.144000000E0,2.126551924E1
3.856201172E3,6.144000000E0,2.664076689E1
3.879638672E3,6.144000000E0,4.411308124E1
3.903076172E3,6.144000000E0,3.467610071E1
3.926513672E3,6.144000000E0,3.796623508E1
3.949951172E3,6.144000000E0,4.709580984E1
3.973388672E3,6.144000000E0,4.771296616E1
3.996826172E3,6.144000000E0,3.913711472E1
4.020263672E3,6.144000000E0,5.447942168E1
4.043701172E3,6.144000000E0,3.561201502E1
4.067138672E3,6.144000000E0,2.958898900E1
4.090576172E3,6.144000000E0,4.374799188E1
4.114013672E3,6.144000000E0,4.828739365E1
4.137451172E3,6.144000000E0,4.734139451E1
4.160888672E3,6.144000000E0,3.618720688E1
4.184326172E3,6.144000000E0,4.125346794E1
4.207763672E3,6.144000000E0,3.158230566E1
4.231201172E3,6.144000000E0,3.180760847E1
4.254638672E3,6.144000000E0,4.005866346E1
4.278076172E3,6.144000000E0,5.424499182E1
4.301513672E3,6.144000000E0,4.152209605E1
4.324951172E3,6.144000000E0,3.203536531E1
4.348388672E3,6.144000000E0,3.159284777E1
4.371826172E3,6.144000000E0,5.077986660E1
4.395263672E3,6.144000000E0,3.106597464E1
4.418701172E3,6.144000000E0,2.577933645E1
4.442138672E3,6.144000000E0,2.546934538E1
4.465576172E3,6.144000000E0,3.318136816E1
4.489013672E3,6.144000000E0,3.313244652E1
4.512451172E3,6.144000000E0,3.527219199E1
4.535888672E3,6.144000000E0,2.636479708E1
4.559326172E3,6.144000000E0,1.864500053E1
4.582763672E3,6.144000000E0,5.347136009E1
4.606201172E3,6.144000000E0,3.768749685E1
4.629638672E3,6.144000000E0,2.596345253E1
4.653076172E3,6.144000000E0,2.521929564E1
4.676513672E3,6.144000000E0,2.514532510E1
4.699951172E3,6.144000000E0,3.421142527E1
4.723388672E3,6.144000000E0,1.886987487E1
4.746826172E3,6.144000000E0,1.792459159E1
4.770263672E3,6.144000000E0,2.666425570E1
4.793701172E3,6.144000000E0,3.529995195E1
4.817138672E3,6.144000000E0,5.789493955E1
4.840576172E3,6.144000000E0,2.309786197E1
4.864013672E3,6.144000000E0,4.064004188E1
4.887451172E3,6.144000000E0,4.435875117E1
4.910888672E3,6.144000000E0,3.629573907E1
4.934326172E3,6.144000000E0,4.408889157E1
4.957763672E3,6.144000000E0,2.604871694E1
4.981201172E3,6.144000000E0,3.045814528E1
5.004638672E3,6.144000000E0,2.028312306E1
5.028076172E3,6.144000000E0,3.384508152E1
5.051513672E3,6.144000000E0,3.372489628E1
5.074951172E3,6.144000000E0,2.381596009E1
5.098388672E3,6.144000000E0,1.519874694E1
5.121826172E3,6.144000000E0,3.383371503E1
5.145263672E3,6.144000000E0,4.678072773E1
5.168701172E3,6.144000000E0,2.935544463E1
5.192138672E3,6.144000000E0,2.877957262E1
5.215576172E3,6.144000000E0,4.199456316E1
5.239013672E3,6.144000000E0,4.918256398E1
5.262451172E3,6.144000000E0,4.524148124E1
5.285888672E3,6.144000000E0,3.626429984E1
5.309326172E3,6.144000000E0,3.440379348E1
5.332763672E3,6.144000000E0,4.700366456E1
5.356201172E3,6.144000000E0,4.515668428E1
5.379638672E3,6.144000000E0,2.999797183E1
5.403076172E3,6.144000000E0,2.178896378E1
5.426513672E3,6.144000000E0,4.046488070E1
5.449951172E3,6.144000000E0,4.890433624E1
5.473388672E3,6.144000000E0,3.593749449E1
5.496826172E3,6.144000000E0,4.489213056E1
5.520263672E3,6.144000000E0,4.323179209E1
5.543701172E3,6.144000000E0,3.808066255E1
5.567138672E3,6.144000000E0,4.907512349E1
5.590576172E3,6.144000000E0,5.077988789E1
5.614013672E3,6.144000000E0,3.371378736E1
5.637451172E3,6.144000000E0,2.916521940E1
5.660888672E3,6.144000000E0,4.248783161E1
5.684326172E3,6.144000000E0,4.380390820E1
5.707763672E3,6.144000000E0,5.208122148E1
5.731201172E3,6.144000000E0,3.386878762E1
5.754638672E3,6.144000000E0,4.396717597E1
5.778076172E3,6.144000000E0,5.095992262E1
5.801513672E3,6.144000000E0,4.784431397E1
5.824951172E3,6.144000000E0,3.625076196E1
5.848388672E3,6.144000000E0,4.555838224E1
5.871826172E3,6.144000000E0,2.733478598E1
5.895263672E3,6.144000000E0,2.527342232E1
5.918701172E3,6.144000000E0,4.130437942E1
5.942138672E3,6.144000000E0,4.038631599E1
5.965576172E3,6.144000000E0,3.252101202E1
5.989013672E3,6.144000000E0,2.453863779E1
1.245117188E1,6.826666667E0,8.746215776E0
3.588867188E1,6.826666667E0,1.117596630E1
5.932617188E1,6.826666667E0,3.841630628E0
8.276367188E1,6.826666667E0,4.476394255E0
1.062011719E2,6.826666667E0,3.809915302E0
1.296386719E2,6.826666667E0,1.727141719E0
1.530761719E2,6.826666667E0,1.755862719E0
1.765136719E2,6.826666667E0,1.564878953E0
1.999511719E2,6.826666667E0,1.226345968E0
2.233886719E2,6.826666667E0,3.801820865E0
2.468261719E2,6.826666667E0,5.255293782E0
2.702636719E2,6.826666667E0,4.656150683E0
2.937011719E2,6.826666667E0,1.594198593E0
3.171386719E2,6.826666667E0,9.180974800E-1
3.405761719E2,6.826666667E0,2.971381227E0
3.640136719E2,6.826666667E0,2.348299313E0
3.874511719E2,6.826666667E0,9.763629293E-1
4.108886719E2,6.826666667E0,2.234825130E0
4.343261719E2,6.826666667E0,3.461982406E0
4.577636719E2,6.826666667E0,3.416153857E0
4.812011719E2,6.826666667E0,4.574832714E0
5.046386719E2,6.826666667E0,4.447364178E0
5.280761719E2,6.826666667E0,3.804337986E0
5.515136719E2,6.826666667E0,1.868436231E0
5.749511719E2,6.826666667E0,2.364523310E0
5.983886719E2,6.826666667E0,3.116832288E0
6.218261719E2,6.826666667E0,2.925321522E0
6.452636719E2,6.826666667E0,2.177292959E0
6.687011719E2,6.826666667E0,2.341794126E0
6.921386719E2,6.826666667E0,1.980533243E0
7.155761719E2,6.826666667E0,7.711762043E-1
7.390136719E2,6.826666667E0,1.657587654E0
7.624511719E2,6.826666667E0,1.613988618E0
7.858886719E2,6.826666667E0,1.611501966E0
8.093261719E2,6.826666667E0,1.844949047E0
8.327636719E2,6.826666667E0,2.963172936E0
8.562011719E2,6.826666667E0,1.739812281E0
8.796386719E2,6.826666667E0,2.376449773E0
9.030761719E2,6.826666667E0,1.960996138E0
9.265136719E2,6.826666667E0,2.014987930E0
9.499511719E2,6.826666667E0,3.463913379E0
9.733886719E2,6.826666667E0,3.915884479E0
9.968261719E2,6.826666667E0,3.987555425E0
1.020263672E3,6.826666667E0,3.852486550E0
1.043701172E3,6.826666667E0,6.800579239E0
1.067138672E3,6.826666667E0,5.330569581E0
1.090576172E3,6.826666667E0,3.357929180E0
1.114013672E3,6.826666667E0,3.161142993E0
1.137451172E3,6.826666667E0,4.264555698E0
1.160888672E3,6.826666667E0,4.047507465E0
1.184326172E3,6.826666667E0,2.696518731E0
1.207763672E3,6.826666667E0,1.390085865E0
1.231201172E3,6.826666667E0,1.727342699E0
1.254638672E3,6.826666667E0,2.094263469E0
1.278076172E3,6.826666667E0,3.998006523E0
1.301513672E3,6.826666667E0,4.992656535E0
1.324951172E3,6.826666667E0,4.652716802E0
1.348388672E3,6.826666667E0,5.241451505E0
1.371826172E3,6.826666667E0,3.971044451E0
1.395263672E3,6.826666667E0,5.285894052E0
1.418701172E3,6.826666667E0,6.531848441E0
1.442138672E3,6.826666667E0,7.054014961E0
1.465576172E3,6.826666667E0,5.582400936E0
1.489013672E3,6.826666667E0,4.479837121E0
1.512451172E3,6.826666667E0,5.099875957E0
1.535888672E3,6.826666667E0,7.833615325E0
1.559326172E3,6.826666667E0,4.422542523E0
1.582763672E3,6.826666667E0,3.206006526E0
1.606201172E3,6.826666667E0,3.902035952E0
1.629638672E3,6.826666667E0,8.479805471E0
1.653076172E3,6.826666667E0,7.972766720E0
1.676513672E3,6.826666667E0,6.177217302E0
1.699951172E3,6.826666667E0,7.120132366E0
1.723388672E3,6.826666667E0,5.200957097E0
1.746826172E3,6.826666667E0,5.801966012E0
1.770263672E3,6.826666667E0,5.731411241E0
1.793701172E3,6.826666667E0,2.862025361E0
1.817138672E3,6.826666667E0,6.318962591E0
1.840576172E3,6.826666667E0,6.377230474E0
1.864013672E3,6.826666667E0,9.534726917E0
1.887451172E3,6.826666667E0,8.875760475E0
1.910888672E3,6.826666667E0,9.713555001E0
1.934326172E3,6.826666667E0,1.010297156E1
1.957763672E3,6.826666667E0,9.785227762E0
1.981201172E3,6.826666667E0,1.340859385E1
2.004638672E3,6.826666667E0,9.599960753E0
2.028076172E3,6.826666667E0,1.296773410E1
2.051513672E3,6.826666667E0,1.068134936E1
2.074951172E3,6.826666667E0,1.295903045E1
2.098388672E3,6.826666667E0,1.378540660E1
2.121826172E3,6.826666667E0,9.641134846E0
2.145263672E3,6.826666667E0,9.840437318E0
2.168701172E3,6.826666667E0,8.922120682E0
2.192138672E3,6.826666667E0,6.601260844E0
2.215576172E3,6.826666667E0,9.092316796E0
2.239013672E3,6.826666667E0,1.062644498E1
2.262451172E3,6.826666667E0,7.021160972E0
2.285888672E3,6.826666667E0,1.106492131E1
2.309326172E3,6.826666667E0,5.281619292E0
2.332763672E3,6.826666667E0,1.558642007E1
2.356201172E3,6.826666667E0,7.465889056E0
2.379638672E3,6.826666667E0,1.089277883E1
2.403076172E3,6.826666667E0,7.583935610E0
2.426513672E3,6.826666667E0,4.968229800E0
2.449951172E3,6.826666667E0,9.965655673E0
2.473388672E3,6.826666667E0,7.763259158E0
2.496826172E3,6.826666667E0,7.910236558E0
2.520263672E3,6.826666667E0,7.281093197E0
2.543701172E3,6.826666667E0,4.511086577E0
2.567138672E3,6.826666667E0,1.013311738E1
2.590576172E3,6.826666667E0,3.870644275E0
2.614013672E3,6.826666667E0,6.966455940E0
2.637451172E3,6.826666667E0,7.010398842E0
2.660888672E3,6.826666667E0,6.346142136E0
2.684326172E3,6.826666667E0,8.285596520E0
2.707763672E3,6.826666667E0,6.669937137E0
2.731201172E3,6.826666667E0,1.114511978E1
2.754638672E3,6.826666667E0,1.189244627E1
2.778076172E3,6.826666667E0,5.856717226E0
2.801513672E3,6.826666667E0,3.320244226E0
2.824951172E3,6.826666667E0,4.472662658E0
2.848388672E3,6.826666667E0,4.811920259E0
2.871826172E3,6.826666667E0,3.687303444E0
2.895263672E3,6.826666667E0,5.689708109E0
2.918701172E3,6.826666667E0,9.307411056E0
2.942138672E3,6.826666667E0,9.276832150E0
2.965576172E3,6.826666667E0,1.206852764E1
2.989013672E3,6.826666667E0,4.795441226E0
3.012451172E3,6.826666667E0,3.793562465E0
3.035888672E3,6.826666667E0,5.810293993E0
3.059326172E3,6.826666667E0,6.744619598E0
3.082763672E3,6.826666667E0,8.152081655E0
3.106201172E3,6.826666667E0,6.373757414E0
3.129638672E3,6.826666667E0,3.967217244E0
3.153076172E3,6.826666667E0,4.581405805E0
3.176513672E3,6.826666667E0,4.278615789E0
3.199951172E3,6.826666667E0,8.771261118E0
3.223388672E3,6.826666667E0,5.269679093E0
3.246826172E3,6.826666667E0,5.374194549E0
3.270263672E3,6.826666667E0,4.972118190E0
3.293701172E3,6.826666667E0,8.047906177E0
3.317138672E3,6.826666667E0,8.979016670E0
3.340576172E3,6.826666667E0,9.429499904E0
3.364013672E3,6.826666667E0,3.565786619E0
3.387451172E3,6.826666667E0,9.766924297E0
3.410888672E3,6.826666667E0,8.961941725E0
3.434326172E3,6.826666667E0,1.089276050E1
3.457763672E3,6.826666667E0,1.221406275E1
3.481201172E3,6.826666667E0,6.087118666E0
3.504638672E3,6.826666667E0,1.047706982E1
3.528076172E3,6.826666667E0,1.752141420E1
