"Frequenz (Hz)","Zeit (s)","FFT Mag (arb. unit)"
4.593750000E3,2.885288039E1,2.884759479E1
4.617187500E3,2.885288039E1,1.465880018E1
4.640625000E3,2.885288039E1,2.584416714E1
4.664062500E3,2.885288039E1,3.996796227E1
4.687500000E3,2.885288039E1,2.243356747E1
4.710937500E3,2.885288039E1,3.008152075E1
4.734375000E3,2.885288039E1,4.618719528E1
4.757812500E3,2.885288039E1,6.180021933E0
4.781250000E3,2.885288039E1,2.899863219E1
4.804687500E3,2.885288039E1,3.380312867E1
4.828125000E3,2.885288039E1,8.333968445E0
4.851562500E3,2.885288039E1,5.353841470E0
4.875000000E3,2.885288039E1,7.051044399E0
4.898437500E3,2.885288039E1,3.491501484E1
4.921875000E3,2.885288039E1,2.349052898E1
4.945312500E3,2.885288039E1,4.541298350E1
4.968750000E3,2.885288039E1,4.303841850E1
4.992187500E3,2.885288039E1,2.158735572E1
5.015625000E3,2.885288039E1,2.593664810E1
5.039062500E3,2.885288039E1,3.128494403E1
5.062500000E3,2.885288039E1,1.259393041E1
5.085937500E3,2.885288039E1,4.492467085E1
5.109375000E3,2.885288039E1,5.887615903E1
5.132812500E3,2.885288039E1,7.676329751E1
5.156250000E3,2.885288039E1,4.146314167E1
5.179687500E3,2.885288039E1,4.079473482E1
5.203125000E3,2.885288039E1,3.445090763E1
5.226562500E3,2.885288039E1,3.135899760E1
5.250000000E3,2.885288039E1,7.871268188E1
5.273437500E3,2.885288039E1,5.390215967E1
5.296875000E3,2.885288039E1,2.526146520E1
5.320312500E3,2.885288039E1,6.679626008E1
5.343750000E3,2.885288039E1,3.587313834E1
5.367187500E3,2.885288039E1,4.377728937E1
5.390625000E3,2.885288039E1,8.511836297E1
5.414062500E3,2.885288039E1,6.199063227E1
5.437500000E3,2.885288039E1,9.807700548E0
5.460937500E3,2.885288039E1,4.962424200E1
5.484375000E3,2.885288039E1,5.027011331E1
5.507812500E3,2.885288039E1,8.222714270E1
5.531250000E3,2.885288039E1,3.796388590E1
5.554687500E3,2.885288039E1,4.226003029E1
5.578125000E3,2.885288039E1,7.682879414E1
5.601562500E3,2.885288039E1,1.235856615E1
5.625000000E3,2.885288039E1,7.635229356E1
5.648437500E3,2.885288039E1,3.492628283E1
5.671875000E3,2.885288039E1,2.766003287E1
5.695312500E3,2.885288039E1,4.868819725E1
5.718750000E3,2.885288039E1,1.795734117E1
5.742187500E3,2.885288039E1,9.066787079E0
5.765625000E3,2.885288039E1,3.793500164E1
5.789062500E3,2.885288039E1,1.742966729E1
5.812500000E3,2.885288039E1,1.494271077E1
5.835937500E3,2.885288039E1,2.128886188E1
5.859375000E3,2.885288039E1,2.685240731E1
5.882812500E3,2.885288039E1,3.973075079E1
5.906250000E3,2.885288039E1,4.380748774E1
5.929687500E3,2.885288039E1,3.328074110E1
5.953125000E3,2.885288039E1,1.671333534E1
5.976562500E3,2.885288039E1,2.364122115E1
6.000000000E3,2.885288039E1,5.078936849E0
2.343750000E1,2.889554706E1,1.036265337E1
4.687500000E1,2.889554706E1,4.032852101E0
7.031250000E1,2.889554706E1,3.629765176E-1
9.375000000E1,2.889554706E1,2.167078058E0
1.171875000E2,2.889554706E1,3.423212926E0
1.406250000E2,2.889554706E1,3.468158993E0
1.640625000E2,2.889554706E1,5.347404349E-1
1.875000000E2,2.889554706E1,5.892727478E0
2.109375000E2,2.889554706E1,3.119256960E0
2.343750000E2,2.889554706E1,4.646316832E0
2.578125000E2,2.889554706E1,5.773271140E0
2.812500000E2,2.889554706E1,1.348073903E1
3.046875000E2,2.889554706E1,3.854364959E0
3.281250000E2,2.889554706E1,6.521527453E0
3.515625000E2,2.889554706E1,6.626376854E0
3.750000000E2,2.889554706E1,1.696060842E0
3.984375000E2,2.889554706E1,2.457061569E0
4.218750000E2,2.889554706E1,5.562339473E0
4.453125000E2,2.889554706E1,1.035791111E1
4.687500000E2,2.889554706E1,9.737385401E0
4.921875000E2,2.889554706E1,2.548708188E0
5.156250000E2,2.889554706E1,1.047007737E1
5.390625000E2,2.889554706E1,2.530892292E1
5.625000000E2,2.889554706E1,7.039929225E0
5.859375000E2,2.889554706E1,5.439315440E0
6.093750000E2,2.889554706E1,1.263162782E1
6.328125000E2,2.889554706E1,2.661818003E0
6.562500000E2,2.889554706E1,3.309232678E0
6.796875000E2,2.889554706E1,8.851827550E0
7.031250000E2,2.889554706E1,1.458643011E-1
7.265625000E2,2.889554706E1,2.068871860E0
7.500000000E2,2.889554706E1,5.942800469E0
7.734375000E2,2.889554706E1,4.822733153E0
7.968750000E2,2.889554706E1,5.356085185E0
8.203125000E2,2.889554706E1,1.264388521E1
8.437500000E2,2.889554706E1,1.571175731E0
8.671875000E2,2.889554706E1,2.408778627E0
8.906250000E2,2.889554706E1,6.471331188E0
9.140625000E2,2.889554706E1,8.854437702E0
9.375000000E2,2.889554706E1,1.249611611E1
9.609375000E2,2.889554706E1,4.673523402E0
9.843750000E2,2.889554706E1,5.256005014E0
1.007812500E3,2.889554706E1,2.000950268E1
1.031250000E3,2.889554706E1,1.994455927E1
1.054687500E3,2.889554706E1,1.586900452E1
1.078125000E3,2.889554706E1,7.590666569E0
1.101562500E3,2.889554706E1,9.487870929E0
1.125000000E3,2.889554706E1,1.049226656E1
1.148437500E3,2.889554706E1,1.750179436E1
1.171875000E3,2.889554706E1,8.229486921E0
1.195312500E3,2.889554706E1,1.235450074E1
1.218750000E3,2.889554706E1,5.875526776E0
1.242187500E3,2.889554706E1,3.715028497E0
1.265625000E3,2.889554706E1,9.618919458E0
1.289062500E3,2.889554706E1,6.288580481E0
1.312500000E3,2.889554706E1,6.155726149E0
1.335937500E3,2.889554706E1,7.237880424E0
1.359375000E3,2.889554706E1,9.915932497E0
1.382812500E3,2.889554706E1,1.214037959E1
1.406250000E3,2.889554706E1,8.450647272E0
1.429687500E3,2.889554706E1,7.686835608E0
1.453125000E3,2.889554706E1,1.232474019E1
1.476562500E3,2.889554706E1,9.952007955E0
1.500000000E3,2.889554706E1,1.380313239E1
1.523437500E3,2.889554706E1,3.288759655E0
1.546875000E3,2.889554706E1,1.335521792E1
1.570312500E3,2.889554706E1,4.922915809E0
1.593750000E3,2.889554706E1,1.041662218E1
1.617187500E3,2.889554706E1,2.629908032E1
1.640625000E3,2.889554706E1,1.368021692E1
1.664062500E3,2.889554706E1,1.389107246E1
1.687500000E3,2.889554706E1,8.044809151E0
1.710937500E3,2.889554706E1,1.521426239E1
1.734375000E3,2.889554706E1,7.697094261E0
1.757812500E3,2.889554706E1,4.084338208E0
1.781250000E3,2.889554706E1,8.106573370E0
1.804687500E3,2.889554706E1,1.719318440E0
1.828125000E3,2.889554706E1,5.830121533E0
1.851562500E3,2.889554706E1,1.447752245E1
1.875000000E3,2.889554706E1,6.273673278E0
1.898437500E3,2.889554706E1,1.131855895E1
1.921875000E3,2.889554706E1,3.924847549E0
1.945312500E3,2.889554706E1,1.475684291E1
1.968750000E3,2.889554706E1,3.493672084E0
1.992187500E3,2.889554706E1,4.729697994E0
2.015625000E3,2.889554706E1,1.173809271E1
2.039062500E3,2.889554706E1,2.002951508E1
2.062500000E3,2.889554706E1,5.521761801E0
2.085937500E3,2.889554706E1,8.767206307E0
2.109375000E3,2.889554706E1,2.983176268E1
2.132812500E3,2.889554706E1,2.082788840E1
2.156250000E3,2.889554706E1,1.863340552E1
2.179687500E3,2.889554706E1,1.837082247E1
2.203125000E3,2.889554706E1,3.724629236E1
2.226562500E3,2.889554706E1,6.827053953E0
2.250000000E3,2.889554706E1,3.430797776E1
2.273437500E3,2.889554706E1,2.969657303E1
2.296875000E3,2.889554706E1,2.359570591E1
2.320312500E3,2.889554706E1,1.824923560E1
2.343750000E3,2.889554706E1,9.987486823E0
2.367187500E3,2.889554706E1,2.253168636E1
2.390625000E3,2.889554706E1,1.622830237E1
2.414062500E3,2.889554706E1,1.070811880E1
2.437500000E3,2.889554706E1,1.232809183E1
2.460937500E3,2.889554706E1,1.730491563E1
2.484375000E3,2.889554706E1,9.140474782E0
2.507812500E3,2.889554706E1,1.642096835E1
2.531250000E3,2.889554706E1,5.984955217E0
2.554687500E3,2.889554706E1,4.029752724E0
2.578125000E3,2.889554706E1,1.799065215E1
2.601562500E3,2.889554706E1,7.100156192E0
2.625000000E3,2.889554706E1,1.147789020E1
2.648437500E3,2.889554706E1,9.070730856E0
2.671875000E3,2.889554706E1,1.091394459E1
2.695312500E3,2.889554706E1,1.361423765E1
2.718750000E3,2.889554706E1,3.039118766E0
2.742187500E3,2.889554706E1,8.389447125E0
2.765625000E3,2.889554706E1,2.016124734E1
2.789062500E3,2.889554706E1,1.803132168E1
2.812500000E3,2.889554706E1,1.019006782E0
2.835937500E3,2.889554706E1,8.029222578E0
2.859375000E3,2.889554706E1,1.781220596E1
2.882812500E3,2.889554706E1,2.031715753E1
2.906250000E3,2.889554706E1,1.246374553E1
2.929687500E3,2.889554706E1,5.067465963E0
2.953125000E3,2.889554706E1,1.366024927E1
2.976562500E3,2.889554706E1,1.725262958E1
3.000000000E3,2.889554706E1,1.570667166E1
3.023437500E3,2.889554706E1,5.791058256E0
3.046875000E3,2.889554706E1,1.069582082E1
3.070312500E3,2.889554706E1,1.052986730E1
3.093750000E3,2.889554706E1,1.087640741E1
3.117187500E3,2.889554706E1,1.045488664E1
3.140625000E3,2.889554706E1,1.496258854E1
3.164062500E3,2.889554706E1,2.612950586E1
3.187500000E3,2.889554706E1,9.990605945E0
3.210937500E3,2.889554706E1,1.983344430E1
3.234375000E3,2.889554706E1,1.569482988E1
3.257812500E3,2.889554706E1,1.303452996E1
3.281250000E3,2.889554706E1,2.184458520E1
3.304687500E3,2.889554706E1,1.267735891E1
3.328125000E3,2.889554706E1,8.086043881E0
3.351562500E3,2.889554706E1,1.462343888E1
3.375000000E3,2.889554706E1,1.310882269E1
3.398437500E3,2.889554706E1,2.038485159E1
3.421875000E3,2.889554706E1,1.998207164E1
3.445312500E3,2.889554706E1,2.911456150E1
3.468750000E3,2.889554706E1,6.381700089E0
3.492187500E3,2.889554706E1,5.429857928E0
3.515625000E3,2.889554706E1,7.341060995E0
3.539062500E3,2.889554706E1,1.848906119E1
3.562500000E3,2.889554706E1,1.666076498E1
3.585937500E3,2.889554706E1,1.167210325E1
3.609375000E3,2.889554706E1,1.483756337E1
3.632812500E3,2.889554706E1,2.029533601E1
3.656250000E3,2.889554706E1,3.987275745E0
3.679687500E3,2.889554706E1,7.394148855E0
3.703125000E3,2.889554706E1,1.420200933E1
3.726562500E3,2.889554706E1,5.491668089E0
3.750000000E3,2.889554706E1,2.076162780E1
3.773437500E3,2.889554706E1,2.504875658E1
3.796875000E3,2.889554706E1,2.716156130E1
3.820312500E3,2.889554706E1,9.413356686E0
3.843750000E3,2.889554706E1,1.724502283E1
3.867187500E3,2.889554706E1,2.758072859E1
3.890625000E3,2.889554706E1,5.322488420E0
3.914062500E3,2.889554706E1,2.907530309E1
3.937500000E3,2.889554706E1,6.901874475E0
3.960937500E3,2.889554706E1,3.711117042E1
3.984375000E3,2.889554706E1,1.173548873E1
4.007812500E3,2.889554706E1,3.080247480E1
4.031250000E3,2.889554706E1,5.826694340E1
4.054687500E3,2.889554706E1,2.669097044E1
4.078125000E3,2.889554706E1,3.514212421E1
4.101562500E3,2.889554706E1,2.091177168E1
4.125000000E3,2.889554706E1,3.105439128E1
4.148437500E3,2.889554706E1,5.550558596E1
4.171875000E3,2.889554706E1,2.636641430E1
4.195312500E3,2.889554706E1,1.536790057E1
4.218750000E3,2.889554706E1,1.744762063E1
4.242187500E3,2.889554706E1,2.564699159E1
4.265625000E3,2.889554706E1,8.152075420E0
4.289062500E3,2.889554706E1,4.082904885E1
4.312500000E3,2.889554706E1,9.870702975E0
4.335937500E3,2.889554706E1,7.578733276E1
4.359375000E3,2.889554706E1,3.414828676E1
4.382812500E3,2.889554706E1,2.537488320E1
4.406250000E3,2.889554706E1,5.878380262E1
4.429687500E3,2.889554706E1,5.583686486E1
4.453125000E3,2.889554706E1,1.004050445E2
4.476562500E3,2.889554706E1,9.509428620E1
4.500000000E3,2.889554706E1,1.737110903E1
4.523437500E3,2.889554706E1,7.921463958E1
4.546875000E3,2.889554706E1,1.992440373E1
4.570312500E3,2.889554706E1,1.383320544E1
4.593750000E3,2.889554706E1,3.782987241E1
4.617187500E3,2.889554706E1,1.864332420E1
4.640625000E3,2.889554706E1,2.593372553E1
4.664062500E3,2.889554706E1,4.061065540E1
4.687500000E3,2.889554706E1,3.451109523E1
4.710937500E3,2.889554706E1,1.325895014E1
4.734375000E3,2.889554706E1,3.945803443E1
4.757812500E3,2.889554706E1,3.756843586E1
4.781250000E3,2.889554706E1,1.233530602E1
4.804687500E3,2.889554706E1,3.629450426E1
4.828125000E3,2.889554706E1,3.771824821E1
4.851562500E3,2.889554706E1,1.351630248E1
4.875000000E3,2.889554706E1,1.363350004E1
4.898437500E3,2.889554706E1,1.322585819E1
4.921875000E3,2.889554706E1,1.949161291E1
4.945312500E3,2.889554706E1,3.602159545E1
4.968750000E3,2.889554706E1,3.787675699E1
4.992187500E3,2.889554706E1,1.448128639E1
5.015625000E3,2.889554706E1,1.807540689E1
5.039062500E3,2.889554706E1,3.759040430E1
5.062500000E3,2.889554706E1,2.992838370E1
5.085937500E3,2.889554706E1,8.111700256E0
5.109375000E3,2.889554706E1,4.134111983E1
5.132812500E3,2.889554706E1,2.629231683E1
5.156250000E3,2.889554706E1,2.218592619E1
5.179687500E3,2.889554706E1,3.877480258E1
5.203125000E3,2.889554706E1,3.933836962E1
5.226562500E3,2.889554706E1,4.963568301E1
5.250000000E3,2.889554706E1,6.169015896E1
5.273437500E3,2.889554706E1,3.124184177E1
5.296875000E3,2.889554706E1,5.919099194E1
5.320312500E3,2.889554706E1,2.027750834E1
5.343750000E3,2.889554706E1,3.131203320E1
5.367187500E3,2.889554706E1,6.884788929E1
5.390625000E3,2.889554706E1,5.152567529E1
5.414062500E3,2.889554706E1,4.535305131E1
5.437500000E3,2.889554706E1,6.994307693E1
5.460937500E3,2.889554706E1,7.787773739E1
5.484375000E3,2.889554706E1,5.258836899E1
5.507812500E3,2.889554706E1,2.350802231E1
5.531250000E3,2.889554706E1,3.753189074E1
5.554687500E3,2.889554706E1,5.803408994E0
5.578125000E3,2.889554706E1,2.558351537E1
5.601562500E3,2.889554706E1,7.831384948E1
5.625000000E3,2.889554706E1,1.795378157E1
5.648437500E3,2.889554706E1,7.385452759E1
5.671875000E3,2.889554706E1,2.557784809E1
5.695312500E3,2.889554706E1,2.423254150E1
5.718750000E3,2.889554706E1,1.470089590E1
5.742187500E3,2.889554706E1,5.220484848E1
5.765625000E3,2.889554706E1,2.032479677E1
5.789062500E3,2.889554706E1,5.095475250E1
5.812500000E3,2.889554706E1,4.952174196E1
5.835937500E3,2.889554706E1,5.632383812E1
5.859375000E3,2.889554706E1,4.875302680E1
5.882812500E3,2.889554706E1,2.660558046E1
5.906250000E3,2.889554706E1,1.887522759E1
5.929687500E3,2.889554706E1,1.329726229E1
5.953125000E3,2.889554706E1,3.513843649E1
5.976562500E3,2.889554706E1,3.687944181E1
6.000000000E3,2.889554706E1,9.955618150E0
2.343750000E1,2.893821372E1,3.911544419E0
4.687500000E1,2.893821372E1,4.019693444E0
7.031250000E1,2.893821372E1,2.847407496E0
9.375000000E1,2.893821372E1,5.035801614E0
1.171875000E2,2.893821372E1,1.523761810E0
1.406250000E2,2.893821372E1,1.220407032E0
1.640625000E2,2.893821372E1,7.268153349E0
1.875000000E2,2.893821372E1,1.137440617E1
2.109375000E2,2.893821372E1,2.479824700E0
2.343750000E2,2.893821372E1,1.407133471E1
2.578125000E2,2.893821372E1,6.807841631E0
2.812500000E2,2.893821372E1,5.321063920E0
3.046875000E2,2.893821372E1,2.464655437E0
3.281250000E2,2.893821372E1,3.239469656E0
3.515625000E2,2.893821372E1,4.558583826E0
3.750000000E2,2.893821372E1,5.628741035E0
3.984375000E2,2.893821372E1,7.992290563E0
4.218750000E2,2.893821372E1,1.488431121E0
4.453125000E2,2.893821372E1,4.707901247E0
4.687500000E2,2.893821372E1,2.990043344E0
4.921875000E2,2.893821372E1,1.864364783E1
5.156250000E2,2.893821372E1,1.483154987E1
5.390625000E2,2.893821372E1,1.885177330E1
5.625000000E2,2.893821372E1,5.467132280E0
5.859375000E2,2.893821372E1,7.753977515E0
6.093750000E2,2.893821372E1,7.359921008E-1
6.328125000E2,2.893821372E1,3.479293274E0
6.562500000E2,2.893821372E1,6.688338917E0
6.796875000E2,2.893821372E1,1.489575913E0
7.031250000E2,2.893821372E1,9.530126986E0
7.265625000E2,2.893821372E1,6.516672722E0
7.500000000E2,2.893821372E1,1.684598700E0
7.734375000E2,2.893821372E1,5.087719124E0
7.968750000E2,2.893821372E1,1.431064318E0
8.203125000E2,2.893821372E1,1.023343350E1
8.437500000E2,2.893821372E1,6.934939703E0
8.671875000E2,2.893821372E1,3.429674667E0
8.906250000E2,2.893821372E1,4.644395976E0
9.140625000E2,2.893821372E1,7.378311586E0
9.375000000E2,2.893821372E1,4.706127324E0
9.609375000E2,2.893821372E1,5.065974503E0
9.843750000E2,2.893821372E1,1.171201835E0
1.007812500E3,2.893821372E1,8.942972438E0
1.031250000E3,2.893821372E1,9.932346016E0
1.054687500E3,2.893821372E1,2.505396223E1
1.078125000E3,2.893821372E1,4.411347318E1
1.101562500E3,2.893821372E1,1.230562159E1
1.125000000E3,2.893821372E1,1.602034508E1
1.148437500E3,2.893821372E1,2.233810239E1
1.171875000E3,2.893821372E1,1.196400267E1
1.195312500E3,2.893821372E1,7.946528911E0
1.218750000E3,2.893821372E1,1.820534301E1
1.242187500E3,2.893821372E1,1.071718694E1
1.265625000E3,2.893821372E1,4.669888768E0
1.289062500E3,2.893821372E1,9.059464903E0
1.312500000E3,2.893821372E1,8.563688942E0
1.335937500E3,2.893821372E1,2.697569888E0
1.359375000E3,2.893821372E1,1.381405213E1
1.382812500E3,2.893821372E1,1.518795297E1
1.406250000E3,2.893821372E1,5.620344791E0
1.429687500E3,2.893821372E1,1.126249327E1
1.453125000E3,2.893821372E1,2.375529635E1
1.476562500E3,2.893821372E1,7.764889228E0
1.500000000E3,2.893821372E1,1.437006101E1
1.523437500E3,2.893821372E1,1.265484449E1
1.546875000E3,2.893821372E1,4.391021055E0
1.570312500E3,2.893821372E1,8.156656861E0
1.593750000E3,2.893821372E1,2.582781400E0
1.617187500E3,2.893821372E1,2.272261648E1
1.640625000E3,2.893821372E1,1.049652385E1
1.664062500E3,2.893821372E1,1.064829773E1
1.687500000E3,2.893821372E1,2.079600620E1
1.710937500E3,2.893821372E1,1.584912263E1
1.734375000E3,2.893821372E1,8.566137551E0
1.757812500E3,2.893821372E1,1.336312760E1
1.781250000E3,2.893821372E1,3.264946616E0
1.804687500E3,2.893821372E1,1.084605426E1
1.828125000E3,2.893821372E1,1.552267805E1
1.851562500E3,2.893821372E1,5.660212045E0
1.875000000E3,2.893821372E1,1.710687729E1
1.898437500E3,2.893821372E1,8.376945300E0
1.921875000E3,2.893821372E1,2.077277238E1
1.945312500E3,2.893821372E1,2.257905526E0
1.968750000E3,2.893821372E1,5.684556575E0
1.992187500E3,2.893821372E1,8.348958464E0
2.015625000E3,2.893821372E1,1.510553332E1
2.039062500E3,2.893821372E1,1.713242980E1
2.062500000E3,2.893821372E1,9.975197477E0
2.085937500E3,2.893821372E1,2.873092775E1
2.109375000E3,2.893821372E1,9.252369100E0
2.132812500E3,2.893821372E1,2.033408524E1
2.156250000E3,2.893821372E1,2.420349626E1
2.179687500E3,2.893821372E1,1.085797921E1
2.203125000E3,2.893821372E1,3.040973568E1
2.226562500E3,2.893821372E1,2.455730613E1
2.250000000E3,2.893821372E1,1.170978520E1
2.273437500E3,2.893821372E1,1.997663061E1
2.296875000E3,2.893821372E1,3.359611623E0
2.320312500E3,2.893821372E1,2.736255388E1
2.343750000E3,2.893821372E1,2.276149748E1
2.367187500E3,2.893821372E1,7.354284121E0
2.390625000E3,2.893821372E1,6.488130400E0
2.414062500E3,2.893821372E1,9.780097456E0
2.437500000E3,2.893821372E1,7.988866398E0
2.460937500E3,2.893821372E1,3.088505115E0
2.484375000E3,2.893821372E1,1.303543555E1
2.507812500E3,2.893821372E1,2.836868072E0
2.531250000E3,2.893821372E1,8.089354609E0
2.554687500E3,2.893821372E1,1.144254121E1
2.578125000E3,2.893821372E1,1.681697189E1
2.601562500E3,2.893821372E1,1.928536972E1
2.625000000E3,2.893821372E1,2.768247724E0
2.648437500E3,2.893821372E1,1.145253715E1
2.671875000E3,2.893821372E1,1.132691190E1
2.695312500E3,2.893821372E1,8.487072567E0
2.718750000E3,2.893821372E1,8.127714547E0
2.742187500E3,2.893821372E1,2.144190650E1
2.765625000E3,2.893821372E1,5.831912345E0
2.789062500E3,2.893821372E1,1.227074561E0
2.812500000E3,2.893821372E1,8.531862096E0
2.835937500E3,2.893821372E1,8.862773883E0
2.859375000E3,2.893821372E1,9.328018162E0
2.882812500E3,2.893821372E1,9.911245756E0
2.906250000E3,2.893821372E1,1.422984948E1
2.929687500E3,2.893821372E1,2.056544956E0
2.953125000E3,2.893821372E1,1.602563303E1
2.976562500E3,2.893821372E1,1.476703894E1
3.000000000E3,2.893821372E1,4.325385812E0
3.023437500E3,2.893821372E1,9.457421379E0
3.046875000E3,2.893821372E1,1.222711777E1
3.070312500E3,2.893821372E1,1.542669951E1
3.093750000E3,2.893821372E1,1.492047511E1
3.117187500E3,2.893821372E1,1.066176344E1
3.140625000E3,2.893821372E1,1.376005929E1
3.164062500E3,2.893821372E1,2.023875475E1
3.187500000E3,2.893821372E1,2.365523552E1
3.210937500E3,2.893821372E1,8.541665606E0
3.234375000E3,2.893821372E1,1.648881298E1
3.257812500E3,2.893821372E1,6.565696422E0
3.281250000E3,2.893821372E1,6.485820923E0
3.304687500E3,2.893821372E1,1.491504226E1
3.328125000E3,2.893821372E1,1.149218935E1
3.351562500E3,2.893821372E1,1.220378198E1
3.375000000E3,2.893821372E1,9.164974426E0
3.398437500E3,2.893821372E1,1.335480218E1
3.421875000E3,2.893821372E1,1.836749447E1
3.445312500E3,2.893821372E1,5.155836744E0
3.468750000E3,2.893821372E1,2.108349407E1
3.492187500E3,2.893821372E1,1.711546950E1
3.515625000E3,2.893821372E1,1.311510542E1
3.539062500E3,2.893821372E1,1.428957504E1
3.562500000E3,2.893821372E1,1.613087787E1
3.585937500E3,2.893821372E1,2.954673570E0
3.609375000E3,2.893821372E1,2.275699977E1
3.632812500E3,2.893821372E1,7.141457057E0
3.656250000E3,2.893821372E1,2.210129805E1
3.679687500E3,2.893821372E1,2.030558626E1
3.703125000E3,2.893821372E1,1.106595219E1
3.726562500E3,2.893821372E1,1.030035845E1
3.750000000E3,2.893821372E1,2.265372485E1
3.773437500E3,2.893821372E1,2.241024703E1
3.796875000E3,2.893821372E1,2.582136670E1
3.820312500E3,2.893821372E1,2.849833873E1
3.843750000E3,2.893821372E1,3.045343668E1
3.867187500E3,2.893821372E1,4.131853704E0
3.890625000E3,2.893821372E1,1.843041838E1
3.914062500E3,2.893821372E1,2.974917486E1
3.937500000E3,2.893821372E1,3.178133342E1
3.960937500E3,2.893821372E1,2.784191102E1
3.984375000E3,2.893821372E1,3.132839983E1
4.007812500E3,2.893821372E1,1.851172548E1
4.031250000E3,2.893821372E1,2.975008421E0
4.054687500E3,2.893821372E1,4.198777131E0
4.078125000E3,2.893821372E1,4.195115988E1
4.101562500E3,2.893821372E1,3.266040264E1
4.125000000E3,2.893821372E1,4.088123549E1
4.148437500E3,2.893821372E1,2.564915824E1
4.171875000E3,2.893821372E1,2.854371212E1
4.195312500E3,2.893821372E1,5.869160837E1
4.218750000E3,2.893821372E1,1.271655530E1
4.242187500E3,2.893821372E1,3.090238850E1
4.265625000E3,2.893821372E1,2.679467261E1
4.289062500E3,2.893821372E1,2.052263642E1
4.312500000E3,2.893821372E1,3.123743088E1
4.335937500E3,2.893821372E1,4.286161634E1
4.359375000E3,2.893821372E1,3.287405968E1
4.382812500E3,2.893821372E1,1.114569166E2
4.406250000E3,2.893821372E1,1.002569238E0
4.429687500E3,2.893821372E1,2.033797286E1
4.453125000E3,2.893821372E1,5.894083653E1
4.476562500E3,2.893821372E1,4.756539965E1
4.500000000E3,2.893821372E1,7.343346578E1
4.523437500E3,2.893821372E1,3.221261211E1
4.546875000E3,2.893821372E1,2.685433331E1
4.570312500E3,2.893821372E1,3.036492947E1
4.593750000E3,2.893821372E1,5.437324676E1
4.617187500E3,2.893821372E1,3.884671752E1
4.640625000E3,2.893821372E1,5.263421273E0
4.664062500E3,2.893821372E1,2.962389840E1
4.687500000E3,2.893821372E1,3.007241727E1
4.710937500E3,2.893821372E1,1.651369542E0
4.734375000E3,2.893821372E1,3.889843368E1
4.757812500E3,2.893821372E1,1.464589954E1
4.781250000E3,2.893821372E1,2.313102377E1
4.804687500E3,2.893821372E1,2.010957421E1
4.828125000E3,2.893821372E1,2.137901387E1
4.851562500E3,2.893821372E1,7.158763041E0
4.875000000E3,2.893821372E1,4.264374237E0
4.898437500E3,2.893821372E1,3.673177582E1
4.921875000E3,2.893821372E1,2.033904541E1
4.945312500E3,2.893821372E1,1.063090909E1
4.968750000E3,2.893821372E1,3.555835069E1
4.992187500E3,2.893821372E1,1.405052494E1
5.015625000E3,2.893821372E1,2.678683390E1
5.039062500E3,2.893821372E1,1.906287585E1
5.062500000E3,2.893821372E1,1.496069979E1
5.085937500E3,2.893821372E1,4.870176324E1
5.109375000E3,2.893821372E1,2.128262201E1
5.132812500E3,2.893821372E1,5.556888733E1
5.156250000E3,2.893821372E1,2.634597327E1
5.179687500E3,2.893821372E1,3.401353989E1
5.203125000E3,2.893821372E1,5.483878367E1
5.226562500E3,2.893821372E1,8.116998761E1
5.250000000E3,2.893821372E1,4.981551101E1
5.273437500E3,2.893821372E1,1.720233142E1
5.296875000E3,2.893821372E1,7.088449672E1
5.320312500E3,2.893821372E1,4.465493140E1
5.343750000E3,2.893821372E1,2.506733982E1
5.367187500E3,2.893821372E1,4.206000823E1
5.390625000E3,2.893821372E1,1.049493867E1
5.414062500E3,2.893821372E1,2.538666660E1
5.437500000E3,2.893821372E1,6.779280872E1
5.460937500E3,2.893821372E1,4.785752940E1
5.484375000E3,2.893821372E1,6.039757829E1
5.507812500E3,2.893821372E1,6.369588423E1
5.531250000E3,2.893821372E1,2.808470212E1
5.554687500E3,2.893821372E1,1.516656246E1
5.578125000E3,2.893821372E1,4.116589661E1
5.601562500E3,2.893821372E1,5.856030327E1
5.625000000E3,2.893821372E1,1.595295013E1
5.648437500E3,2.893821372E1,8.338695922E1
5.671875000E3,2.893821372E1,3.676843894E1
5.695312500E3,2.893821372E1,4.370925377E1
5.718750000E3,2.893821372E1,3.975779109E1
5.742187500E3,2.893821372E1,2.505914664E1
5.765625000E3,2.893821372E1,3.366825237E1
5.789062500E3,2.893821372E1,3.519286682E1
5.812500000E3,2.893821372E1,3.021936490E1
5.835937500E3,2.893821372E1,3.458430570E1
5.859375000E3,2.893821372E1,7.663023364E1
5.882812500E3,2.893821372E1,7.046049868E0
5.906250000E3,2.893821372E1,1.750371011E1
5.929687500E3,2.893821372E1,2.856759164E1
5.953125000E3,2.893821372E1,1.897645315E1
5.976562500E3,2.893821372E1,2.270899101E1
6.000000000E3,2.893821372E1,3.601183514E1
2.343750000E1,2.898088039E1,2.395283245E0
4.687500000E1,2.898088039E1,9.476386722E0
7.031250000E1,2.898088039E1,7.303628505E0
9.375000000E1,2.898088039E1,3.548533863E0
1.171875000E2,2.898088039E1,3.450557246E0
1.406250000E2,2.898088039E1,4.146672867E0
1.640625000E2,2.898088039E1,8.076099202E0
1.875000000E2,2.898088039E1,5.227315185E0
