"Frequenz (Hz)","Zeit (s)","FFT Mag (arb. unit)"
3.867187500E3,6.183048740E0,2.231830539E1
3.890625000E3,6.183048740E0,1.199478544E1
3.914062500E3,6.183048740E0,1.121855831E1
3.937500000E3,6.183048740E0,4.068406099E0
3.960937500E3,6.183048740E0,6.293882509E0
3.984375000E3,6.183048740E0,9.989560741E0
4.007812500E3,6.183048740E0,5.373632346E0
4.031250000E3,6.183048740E0,2.755962271E0
4.054687500E3,6.183048740E0,1.921498932E0
4.078125000E3,6.183048740E0,7.332534097E0
4.101562500E3,6.183048740E0,9.648708046E0
4.125000000E3,6.183048740E0,1.073280183E1
4.148437500E3,6.183048740E0,1.255712624E1
4.171875000E3,6.183048740E0,5.364847756E0
4.195312500E3,6.183048740E0,1.794327488E1
4.218750000E3,6.183048740E0,1.749224785E1
4.242187500E3,6.183048740E0,8.443255466E0
4.265625000E3,6.183048740E0,2.751381901E0
4.289062500E3,6.183048740E0,5.231869909E0
4.312500000E3,6.183048740E0,5.644251276E0
4.335937500E3,6.183048740E0,1.403846628E1
4.359375000E3,6.183048740E0,5.271226588E0
4.382812500E3,6.183048740E0,1.663022090E1
4.406250000E3,6.183048740E0,1.329338641E1
4.429687500E3,6.183048740E0,8.027346851E0
4.453125000E3,6.183048740E0,1.532320922E1
4.476562500E3,6.183048740E0,1.115378486E1
4.500000000E3,6.183048740E0,4.826626282E0
4.523437500E3,6.183048740E0,8.243297518E0
4.546875000E3,6.183048740E0,8.453088064E0
4.570312500E3,6.183048740E0,1.051477155E1
4.593750000E3,6.183048740E0,5.005218261E0
4.617187500E3,6.183048740E0,1.041888637E1
4.640625000E3,6.183048740E0,3.023553359E0
4.664062500E3,6.183048740E0,7.922969711E0
4.687500000E3,6.183048740E0,1.011631485E1
4.710937500E3,6.183048740E0,1.146466030E1
4.734375000E3,6.183048740E0,4.158070576E0
4.757812500E3,6.183048740E0,4.950952252E0
4.781250000E3,6.183048740E0,1.077072184E1
4.804687500E3,6.183048740E0,1.166869227E0
4.828125000E3,6.183048740E0,5.050817906E0
4.851562500E3,6.183048740E0,7.404635615E0
4.875000000E3,6.183048740E0,3.911888467E0
4.898437500E3,6.183048740E0,5.998289244E0
4.921875000E3,6.183048740E0,2.744748490E0
4.945312500E3,6.183048740E0,5.406033356E0
4.968750000E3,6.183048740E0,6.144842507E0
4.992187500E3,6.183048740E0,9.530793302E0
5.015625000E3,6.183048740E0,4.171762899E0
5.039062500E3,6.183048740E0,2.681196871E0
5.062500000E3,6.183048740E0,3.837629130E0
5.085937500E3,6.183048740E0,4.497449427E0
5.109375000E3,6.183048740E0,2.264062452E0
5.132812500E3,6.183048740E0,4.329188936E0
5.156250000E3,6.183048740E0,4.032474444E0
5.179687500E3,6.183048740E0,3.318210735E0
5.203125000E3,6.183048740E0,1.184297525E0
5.226562500E3,6.183048740E0,6.395749107E-1
5.250000000E3,6.183048740E0,9.900123363E-1
5.273437500E3,6.183048740E0,1.816296450E0
5.296875000E3,6.183048740E0,3.735575566E0
5.320312500E3,6.183048740E0,1.179325420E0
5.343750000E3,6.183048740E0,2.530909083E0
5.367187500E3,6.183048740E0,1.202777503E0
5.390625000E3,6.183048740E0,4.272393922E0
5.414062500E3,6.183048740E0,3.334552477E0
5.437500000E3,6.183048740E0,6.058884496E-1
5.460937500E3,6.183048740E0,2.438233560E0
5.484375000E3,6.183048740E0,2.635192686E0
5.507812500E3,6.183048740E0,3.624447180E0
5.531250000E3,6.183048740E0,4.873454769E0
5.554687500E3,6.183048740E0,2.111139607E0
5.578125000E3,6.183048740E0,1.802629142E0
5.601562500E3,6.183048740E0,2.042443286E0
5.625000000E3,6.183048740E0,3.992829608E0
5.648437500E3,6.183048740E0,4.445079380E0
5.671875000E3,6.183048740E0,2.732637355E0
5.695312500E3,6.183048740E0,1.915357877E0
5.718750000E3,6.183048740E0,2.107435028E0
5.742187500E3,6.183048740E0,3.837588943E0
5.765625000E3,6.183048740E0,1.972137262E0
5.789062500E3,6.183048740E0,2.239822542E0
5.812500000E3,6.183048740E0,1.571713617E0
5.835937500E3,6.183048740E0,5.122810382E0
5.859375000E3,6.183048740E0,4.519161996E0
5.882812500E3,6.183048740E0,1.208244035E0
5.906250000E3,6.183048740E0,4.224592712E0
5.929687500E3,6.183048740E0,2.028727843E0
5.953125000E3,6.183048740E0,4.369271729E0
5.976562500E3,6.183048740E0,1.494430929E0
6.000000000E3,6.183048740E0,2.836366827E0
2.343750000E1,6.225715406E0,1.378666765E0
4.687500000E1,6.225715406E0,8.399920495E-1
7.031250000E1,6.225715406E0,2.505601820E-1
9.375000000E1,6.225715406E0,3.880158663E-1
1.171875000E2,6.225715406E0,5.170854634E-1
1.406250000E2,6.225715406E0,6.999244860E-1
1.640625000E2,6.225715406E0,3.531263174E-1
1.875000000E2,6.225715406E0,5.451309988E-1
2.109375000E2,6.225715406E0,1.731719953E0
2.343750000E2,6.225715406E0,1.632361122E-1
2.578125000E2,6.225715406E0,1.876942324E0
2.812500000E2,6.225715406E0,8.795735124E-1
3.046875000E2,6.225715406E0,1.128217216E0
3.281250000E2,6.225715406E0,7.052982875E-1
3.515625000E2,6.225715406E0,1.249945804E0
3.750000000E2,6.225715406E0,7.702287588E-1
3.984375000E2,6.225715406E0,1.013742569E0
4.218750000E2,6.225715406E0,6.098815235E-1
4.453125000E2,6.225715406E0,9.632196752E-1
4.687500000E2,6.225715406E0,6.162846468E-1
4.921875000E2,6.225715406E0,2.973230908E0
5.156250000E2,6.225715406E0,1.701455929E0
5.390625000E2,6.225715406E0,1.126852311E0
5.625000000E2,6.225715406E0,8.383952490E-1
5.859375000E2,6.225715406E0,8.960889342E-1
6.093750000E2,6.225715406E0,2.389064394E-1
6.328125000E2,6.225715406E0,9.408595712E-1
6.562500000E2,6.225715406E0,1.560061175E0
6.796875000E2,6.225715406E0,5.004316963E-1
7.031250000E2,6.225715406E0,7.952591484E-1
7.265625000E2,6.225715406E0,7.966405055E-1
7.500000000E2,6.225715406E0,9.059739693E-1
7.734375000E2,6.225715406E0,1.119895768E0
7.968750000E2,6.225715406E0,9.999936330E-1
8.203125000E2,6.225715406E0,2.477029379E0
8.437500000E2,6.225715406E0,1.727869879E0
8.671875000E2,6.225715406E0,2.960302384E0
8.906250000E2,6.225715406E0,1.831718779E0
9.140625000E2,6.225715406E0,2.913759793E0
9.375000000E2,6.225715406E0,8.498220193E-1
9.609375000E2,6.225715406E0,1.817360912E0
9.843750000E2,6.225715406E0,8.412161199E-1
1.007812500E3,6.225715406E0,1.534220927E0
1.031250000E3,6.225715406E0,2.313521439E0
1.054687500E3,6.225715406E0,2.555947739E0
1.078125000E3,6.225715406E0,3.893811633E-1
1.101562500E3,6.225715406E0,2.477039157E0
1.125000000E3,6.225715406E0,2.310182216E0
1.148437500E3,6.225715406E0,2.215751980E0
1.171875000E3,6.225715406E0,1.460545996E0
1.195312500E3,6.225715406E0,1.057829368E0
1.218750000E3,6.225715406E0,1.027422853E0
1.242187500E3,6.225715406E0,2.171218681E0
1.265625000E3,6.225715406E0,6.325062128E-1
1.289062500E3,6.225715406E0,5.822517309E-1
1.312500000E3,6.225715406E0,1.236387870E0
1.335937500E3,6.225715406E0,8.661368812E-1
1.359375000E3,6.225715406E0,8.792242790E-1
1.382812500E3,6.225715406E0,3.486326397E-1
1.406250000E3,6.225715406E0,5.498462734E-1
1.429687500E3,6.225715406E0,2.622689666E0
1.453125000E3,6.225715406E0,8.301435377E-1
1.476562500E3,6.225715406E0,9.962842448E-1
1.500000000E3,6.225715406E0,3.648732481E0
1.523437500E3,6.225715406E0,1.855428232E0
1.546875000E3,6.225715406E0,3.841274974E0
1.570312500E3,6.225715406E0,5.351236774E-1
1.593750000E3,6.225715406E0,6.095705623E0
1.617187500E3,6.225715406E0,2.081686102E0
1.640625000E3,6.225715406E0,3.236057491E0
1.664062500E3,6.225715406E0,1.499514185E0
1.687500000E3,6.225715406E0,1.158886942E0
1.710937500E3,6.225715406E0,2.173911300E0
1.734375000E3,6.225715406E0,3.198738624E0
1.757812500E3,6.225715406E0,3.464739452E0
1.781250000E3,6.225715406E0,1.149570645E0
1.804687500E3,6.225715406E0,2.550296647E0
1.828125000E3,6.225715406E0,4.950331027E0
1.851562500E3,6.225715406E0,8.521403413E0
1.875000000E3,6.225715406E0,3.312385377E0
1.898437500E3,6.225715406E0,9.497990962E-1
1.921875000E3,6.225715406E0,4.672755853E0
1.945312500E3,6.225715406E0,1.169927788E0
1.968750000E3,6.225715406E0,4.021045129E-1
1.992187500E3,6.225715406E0,2.347944231E0
2.015625000E3,6.225715406E0,4.365948912E0
2.039062500E3,6.225715406E0,1.985159174E0
2.062500000E3,6.225715406E0,4.667190595E0
2.085937500E3,6.225715406E0,9.425035844E0
2.109375000E3,6.225715406E0,1.177091932E1
2.132812500E3,6.225715406E0,7.814245960E0
2.156250000E3,6.225715406E0,5.805798660E0
2.179687500E3,6.225715406E0,3.692302769E0
2.203125000E3,6.225715406E0,9.578849725E0
2.226562500E3,6.225715406E0,5.832342214E0
2.250000000E3,6.225715406E0,5.634353895E0
2.273437500E3,6.225715406E0,5.416085425E0
2.296875000E3,6.225715406E0,3.094929420E0
2.320312500E3,6.225715406E0,9.077073571E0
2.343750000E3,6.225715406E0,5.804679117E0
2.367187500E3,6.225715406E0,5.059520287E0
2.390625000E3,6.225715406E0,1.615956494E1
2.414062500E3,6.225715406E0,4.094266541E0
2.437500000E3,6.225715406E0,5.908786964E0
2.460937500E3,6.225715406E0,3.804234511E0
2.484375000E3,6.225715406E0,2.164724355E0
2.507812500E3,6.225715406E0,3.878728851E0
2.531250000E3,6.225715406E0,1.788211276E0
2.554687500E3,6.225715406E0,1.638739252E0
2.578125000E3,6.225715406E0,2.628466246E0
2.601562500E3,6.225715406E0,4.629442250E0
2.625000000E3,6.225715406E0,1.750204542E0
2.648437500E3,6.225715406E0,1.694722972E0
2.671875000E3,6.225715406E0,3.774140648E0
2.695312500E3,6.225715406E0,4.365071816E0
2.718750000E3,6.225715406E0,3.083116898E0
2.742187500E3,6.225715406E0,1.897915176E0
2.765625000E3,6.225715406E0,2.072874832E0
2.789062500E3,6.225715406E0,1.265281476E0
2.812500000E3,6.225715406E0,1.374076232E0
2.835937500E3,6.225715406E0,2.402708388E0
2.859375000E3,6.225715406E0,2.496727511E0
2.882812500E3,6.225715406E0,3.239556707E0
2.906250000E3,6.225715406E0,1.160921909E0
2.929687500E3,6.225715406E0,8.441386432E-1
2.953125000E3,6.225715406E0,1.095096159E0
2.976562500E3,6.225715406E0,1.711454486E0
3.000000000E3,6.225715406E0,1.978972833E0
3.023437500E3,6.225715406E0,3.396031176E0
3.046875000E3,6.225715406E0,2.342574920E0
3.070312500E3,6.225715406E0,1.982365677E0
3.093750000E3,6.225715406E0,2.797527319E0
3.117187500E3,6.225715406E0,1.826675163E0
3.140625000E3,6.225715406E0,1.843211018E0
3.164062500E3,6.225715406E0,2.665289899E-1
3.187500000E3,6.225715406E0,1.301862946E0
3.210937500E3,6.225715406E0,9.734457336E-1
3.234375000E3,6.225715406E0,2.364541798E0
3.257812500E3,6.225715406E0,1.617278916E0
3.281250000E3,6.225715406E0,8.025358831E-1
3.304687500E3,6.225715406E0,1.421828453E0
3.328125000E3,6.225715406E0,2.231441977E0
3.351562500E3,6.225715406E0,3.205791022E0
3.375000000E3,6.225715406E0,1.890825827E0
3.398437500E3,6.225715406E0,4.577575658E0
3.421875000E3,6.225715406E0,3.808056863E0
3.445312500E3,6.225715406E0,3.901584543E0
3.468750000E3,6.225715406E0,6.481268895E-1
3.492187500E3,6.225715406E0,2.586382036E0
3.515625000E3,6.225715406E0,4.684328730E0
3.539062500E3,6.225715406E0,2.843131809E0
3.562500000E3,6.225715406E0,4.172518687E0
3.585937500E3,6.225715406E0,5.891493366E0
3.609375000E3,6.225715406E0,4.830822311E0
3.632812500E3,6.225715406E0,1.294138884E1
3.656250000E3,6.225715406E0,1.572611424E0
3.679687500E3,6.225715406E0,1.930728256E0
3.703125000E3,6.225715406E0,1.200485989E1
3.726562500E3,6.225715406E0,7.041866093E0
3.750000000E3,6.225715406E0,8.099012370E0
3.773437500E3,6.225715406E0,1.808518309E1
3.796875000E3,6.225715406E0,7.616059683E0
3.820312500E3,6.225715406E0,1.835414233E1
3.843750000E3,6.225715406E0,5.424783697E0
3.867187500E3,6.225715406E0,7.845400947E0
3.890625000E3,6.225715406E0,1.887777812E1
3.914062500E3,6.225715406E0,8.162370521E0
3.937500000E3,6.225715406E0,9.526840304E0
3.960937500E3,6.225715406E0,5.307922373E0
3.984375000E3,6.225715406E0,7.523088681E0
4.007812500E3,6.225715406E0,9.000901311E0
4.031250000E3,6.225715406E0,7.398334724E0
4.054687500E3,6.225715406E0,6.468184004E0
4.078125000E3,6.225715406E0,1.735790314E1
4.101562500E3,6.225715406E0,1.169337734E1
4.125000000E3,6.225715406E0,1.513359215E1
4.148437500E3,6.225715406E0,1.453237785E1
4.171875000E3,6.225715406E0,5.350627112E0
4.195312500E3,6.225715406E0,1.049463730E1
4.218750000E3,6.225715406E0,1.486807540E1
4.242187500E3,6.225715406E0,1.175652936E1
4.265625000E3,6.225715406E0,6.737671431E0
4.289062500E3,6.225715406E0,3.573281230E0
4.312500000E3,6.225715406E0,1.317382447E1
4.335937500E3,6.225715406E0,8.241155412E0
4.359375000E3,6.225715406E0,9.414327877E0
4.382812500E3,6.225715406E0,1.679527796E0
4.406250000E3,6.225715406E0,1.169994009E1
4.429687500E3,6.225715406E0,5.170410513E0
4.453125000E3,6.225715406E0,3.512277005E0
4.476562500E3,6.225715406E0,1.628332291E1
4.500000000E3,6.225715406E0,5.031911048E0
4.523437500E3,6.225715406E0,7.547053762E0
4.546875000E3,6.225715406E0,7.216252655E0
4.570312500E3,6.225715406E0,3.085396642E0
4.593750000E3,6.225715406E0,6.263567747E0
4.617187500E3,6.225715406E0,8.397933837E0
4.640625000E3,6.225715406E0,1.240961091E1
4.664062500E3,6.225715406E0,6.954684035E0
4.687500000E3,6.225715406E0,1.275619439E1
4.710937500E3,6.225715406E0,1.656229034E1
4.734375000E3,6.225715406E0,1.636072172E1
4.757812500E3,6.225715406E0,6.458930667E0
4.781250000E3,6.225715406E0,8.306201994E0
4.804687500E3,6.225715406E0,9.431229683E0
4.828125000E3,6.225715406E0,4.899525429E0
4.851562500E3,6.225715406E0,3.295433589E0
4.875000000E3,6.225715406E0,2.517771892E0
4.898437500E3,6.225715406E0,6.858130350E0
4.921875000E3,6.225715406E0,1.031996167E0
4.945312500E3,6.225715406E0,9.973400762E0
4.968750000E3,6.225715406E0,3.685001896E0
4.992187500E3,6.225715406E0,6.343156816E0
5.015625000E3,6.225715406E0,5.208606505E0
5.039062500E3,6.225715406E0,6.253149612E0
5.062500000E3,6.225715406E0,7.242770771E0
5.085937500E3,6.225715406E0,6.371990843E0
5.109375000E3,6.225715406E0,6.199975040E0
5.132812500E3,6.225715406E0,3.973424180E0
5.156250000E3,6.225715406E0,5.883174965E0
5.179687500E3,6.225715406E0,3.335526627E0
5.203125000E3,6.225715406E0,2.102183152E0
5.226562500E3,6.225715406E0,6.304793597E0
5.250000000E3,6.225715406E0,7.594130016E-1
5.273437500E3,6.225715406E0,1.653960726E0
5.296875000E3,6.225715406E0,4.332843789E0
5.320312500E3,6.225715406E0,1.200007884E0
5.343750000E3,6.225715406E0,1.003255155E0
5.367187500E3,6.225715406E0,2.336898013E0
5.390625000E3,6.225715406E0,1.269733804E0
5.414062500E3,6.225715406E0,2.230494306E0
5.437500000E3,6.225715406E0,3.110763909E0
5.460937500E3,6.225715406E0,1.392091525E0
5.484375000E3,6.225715406E0,7.131689260E0
5.507812500E3,6.225715406E0,3.276843911E0
5.531250000E3,6.225715406E0,4.468980685E0
5.554687500E3,6.225715406E0,1.765309040E0
5.578125000E3,6.225715406E0,8.694079890E-1
5.601562500E3,6.225715406E0,2.362780689E0
5.625000000E3,6.225715406E0,3.830275396E0
5.648437500E3,6.225715406E0,4.938346788E0
5.671875000E3,6.225715406E0,2.983454345E0
5.695312500E3,6.225715406E0,7.698159349E-1
5.718750000E3,6.225715406E0,3.965563129E0
5.742187500E3,6.225715406E0,2.118277188E0
5.765625000E3,6.225715406E0,2.456163785E0
5.789062500E3,6.225715406E0,1.742728271E0
5.812500000E3,6.225715406E0,4.787952217E0
5.835937500E3,6.225715406E0,5.125434308E0
5.859375000E3,6.225715406E0,4.351541358E0
5.882812500E3,6.225715406E0,3.120915735E0
5.906250000E3,6.225715406E0,2.375378514E0
5.929687500E3,6.225715406E0,4.391164471E0
5.953125000E3,6.225715406E0,4.117210117E0
5.976562500E3,6.225715406E0,3.576921112E0
6.000000000E3,6.225715406E0,6.936410148E0
2.343750000E1,6.268382073E0,1.027130008E0
4.687500000E1,6.268382073E0,4.053088305E-1
7.031250000E1,6.268382073E0,4.399148819E-1
9.375000000E1,6.268382073E0,1.772431571E-1
1.171875000E2,6.268382073E0,4.427035831E-1
1.406250000E2,6.268382073E0,3.694483548E-1
1.640625000E2,6.268382073E0,1.787463141E-1
1.875000000E2,6.268382073E0,2.461732375E-1
2.109375000E2,6.268382073E0,9.242307467E-1
2.343750000E2,6.268382073E0,2.411126064E0
2.578125000E2,6.268382073E0,1.591349718E0
2.812500000E2,6.268382073E0,3.047677989E-1
3.046875000E2,6.268382073E0,3.362152315E-1
3.281250000E2,6.268382073E0,2.655908682E-1
3.515625000E2,6.268382073E0,1.042253145E0
3.750000000E2,6.268382073E0,3.226696959E-1
3.984375000E2,6.268382073E0,8.078083320E-1
4.218750000E2,6.268382073E0,5.333410112E-1
4.453125000E2,6.268382073E0,1.737847390E0
4.687500000E2,6.268382073E0,6.288318285E-1
4.921875000E2,6.268382073E0,1.695654845E0
5.156250000E2,6.268382073E0,1.349928360E0
5.390625000E2,6.268382073E0,4.239350892E-1
5.625000000E2,6.268382073E0,2.590881119E-1
5.859375000E2,6.268382073E0,5.353855450E-1
6.093750000E2,6.268382073E0,6.377852326E-1
6.328125000E2,6.268382073E0,9.111573765E-1
6.562500000E2,6.268382073E0,1.483702074E0
6.796875000E2,6.268382073E0,7.088143510E-1
7.031250000E2,6.268382073E0,1.059441268E0
7.265625000E2,6.268382073E0,1.722839909E0
7.500000000E2,6.268382073E0,3.438400126E0
7.734375000E2,6.268382073E0,5.009069774E-1
7.968750000E2,6.268382073E0,3.239126418E0
8.203125000E2,6.268382073E0,1.037179895E0
8.437500000E2,6.268382073E0,1.086960476E0
8.671875000E2,6.268382073E0,2.812301444E0
8.906250000E2,6.268382073E0,1.369077064E0
9.140625000E2,6.268382073E0,2.686959839E0
9.375000000E2,6.268382073E0,1.598902502E0
9.609375000E2,6.268382073E0,1.957036291E0
9.843750000E2,6.268382073E0,3.665129550E-1
1.007812500E3,6.268382073E0,4.184484008E0
1.031250000E3,6.268382073E0,3.730480151E0
1.054687500E3,6.268382073E0,1.279767707E0
1.078125000E3,6.268382073E0,6.509883938E-1
1.101562500E3,6.268382073E0,6.006273974E-1
1.125000000E3,6.268382073E0,1.137576261E0
1.148437500E3,6.268382073E0,1.273771020E0
1.171875000E3,6.268382073E0,3.705151658E0
1.195312500E3,6.268382073E0,2.094764973E0
1.218750000E3,6.268382073E0,1.826404908E0
1.242187500E3,6.268382073E0,2.611535675E-1
1.265625000E3,6.268382073E0,7.335650097E-1
1.289062500E3,6.268382073E0,6.950411508E-2
1.312500000E3,6.268382073E0,4.811701255E-1
1.335937500E3,6.268382073E0,3.057544331E-1
1.359375000E3,6.268382073E0,2.838837684E-1
1.382812500E3,6.268382073E0,5.325232664E-1
1.406250000E3,6.268382073E0,1.542756345E0
1.429687500E3,6.268382073E0,1.538478961E0
1.453125000E3,6.268382073E0,1.291893962E0
1.476562500E3,6.268382073E0,1.955305366E0
1.500000000E3,6.268382073E0,1.440418370E0
1.523437500E3,6.268382073E0,6.240660145E-1
1.546875000E3,6.268382073E0,2.338835200E0
1.570312500E3,6.268382073E0,3.008987249E0
1.593750000E3,6.268382073E0,2.096474744E0
1.617187500E3,6.268382073E0,2.215324693E0
1.640625000E3,6.268382073E0,5.418679181E0
1.664062500E3,6.268382073E0,6.294616744E0
1.687500000E3,6.268382073E0,1.861536819E0
1.710937500E3,6.268382073E0,8.208292558E-1
1.734375000E3,6.268382073E0,2.688180250E0
1.757812500E3,6.268382073E0,6.816265607E0
1.781250000E3,6.268382073E0,2.514216080E0
1.804687500E3,6.268382073E0,3.263692876E0
1.828125000E3,6.268382073E0,6.457688939E0
1.851562500E3,6.268382073E0,6.269540833E0
1.875000000E3,6.268382073E0,2.619102439E0
1.898437500E3,6.268382073E0,3.386049806E0
1.921875000E3,6.268382073E0,2.824419596E0
1.945312500E3,6.268382073E0,1.670747999E0
1.968750000E3,6.268382073E0,2.001863109E0
1.992187500E3,6.268382073E0,6.042642816E-1
2.015625000E3,6.268382073E0,4.617151818E0
2.039062500E3,6.268382073E0,1.495047493E0
2.062500000E3,6.268382073E0,1.890980929E0
2.085937500E3,6.268382073E0,8.759790386E0
2.109375000E3,6.268382073E0,1.426877614E1
2.132812500E3,6.268382073E0,5.251406592E0
2.156250000E3,6.268382073E0,7.007660655E0
2.179687500E3,6.268382073E0,3.501785857E0
2.203125000E3,6.268382073E0,4.650056337E0
2.226562500E3,6.268382073E0,2.673605245E0
2.250000000E3,6.268382073E0,4.459651034E0
2.273437500E3,6.268382073E0,1.002115429E0
2.296875000E3,6.268382073E0,5.284000592E0
2.320312500E3,6.268382073E0,7.590041034E0
2.343750000E3,6.268382073E0,1.408586357E1
2.367187500E3,6.268382073E0,1.855621012E1
2.390625000E3,6.268382073E0,5.037283744E0
2.414062500E3,6.268382073E0,4.870078488E0
2.437500000E3,6.268382073E0,2.438986225E0
2.460937500E3,6.268382073E0,2.450325144E0
2.484375000E3,6.268382073E0,2.382735082E0
2.507812500E3,6.268382073E0,5.728282266E0
2.531250000E3,6.268382073E0,4.220197761E0
2.554687500E3,6.268382073E0,4.851332939E0
2.578125000E3,6.268382073E0,5.620889098E0
2.601562500E3,6.268382073E0,4.259275241E0
2.625000000E3,6.268382073E0,5.085552633E0
2.648437500E3,6.268382073E0,3.789611277E0
2.671875000E3,6.268382073E0,3.245666235E0
2.695312500E3,6.268382073E0,1.797164483E0
2.718750000E3,6.268382073E0,4.350814286E0
2.742187500E3,6.268382073E0,1.372986301E0
2.765625000E3,6.268382073E0,2.838279906E0
2.789062500E3,6.268382073E0,1.061458077E0
2.812500000E3,6.268382073E0,1.045701381E0
2.835937500E3,6.268382073E0,1.658994063E0
2.859375000E3,6.268382073E0,2.401298918E0
2.882812500E3,6.268382073E0,3.245825716E0
2.906250000E3,6.268382073E0,5.801765924E-1
2.929687500E3,6.268382073E0,8.382191397E-1
2.953125000E3,6.268382073E0,1.539250759E0
2.976562500E3,6.268382073E0,1.590534651E0
3.000000000E3,6.268382073E0,1.023153352E0
3.023437500E3,6.268382073E0,8.017342433E-1
3.046875000E3,6.268382073E0,1.886819881E0
3.070312500E3,6.268382073E0,3.496939330E0
3.093750000E3,6.268382073E0,6.406257368E-1
3.117187500E3,6.268382073E0,8.584065289E-1
3.140625000E3,6.268382073E0,2.424424319E-1
3.164062500E3,6.268382073E0,2.070086029E0
3.187500000E3,6.268382073E0,1.233967799E0
3.210937500E3,6.268382073E0,4.172950968E0
3.234375000E3,6.268382073E0,1.211135511E0
3.257812500E3,6.268382073E0,1.766728602E0
3.281250000E3,6.268382073E0,8.437342353E-1
3.304687500E3,6.268382073E0,1.190821813E0
3.328125000E3,6.268382073E0,2.181982627E0
3.351562500E3,6.268382073E0,1.603340362E0
3.375000000E3,6.268382073E0,6.616554032E-1
3.398437500E3,6.268382073E0,1.338339998E0
3.421875000E3,6.268382073E0,2.735062888E0
3.445312500E3,6.268382073E0,1.157546930E0
3.468750000E3,6.268382073E0,2.430769558E0
3.492187500E3,6.268382073E0,1.558555404E0
3.515625000E3,6.268382073E0,2.454990036E0
3.539062500E3,6.268382073E0,3.540888868E0
3.562500000E3,6.268382073E0,5.955171338E0
3.585937500E3,6.268382073E0,2.460079097E0
3.609375000E3,6.268382073E0,1.318513665E0
3.632812500E3,6.268382073E0,5.015101736E0
3.656250000E3,6.268382073E0,6.577389457E0
3.679687500E3,6.268382073E0,5.322713384E0
3.703125000E3,6.268382073E0,8.189354295E0
3.726562500E3,6.268382073E0,7.429899755E0
3.750000000E3,6.268382073E0,2.011969916E0
3.773437500E3,6.268382073E0,7.015123574E0
3.796875000E3,6.268382073E0,5.579329471E0
3.820312500E3,6.268382073E0,8.055919566E0
3.843750000E3,6.268382073E0,1.489407021E1
3.867187500E3,6.268382073E0,1.206934070E1
3.890625000E3,6.268382073E0,1.219898992E1
3.914062500E3,6.268382073E0,1.477778389E1
3.937500000E3,6.268382073E0,1.340340312E0
3.960937500E3,6.268382073E0,3.502362348E0
3.984375000E3,6.268382073E0,8.242957416E0
4.007812500E3,6.268382073E0,1.628178567E1
4.031250000E3,6.268382073E0,1.187498487E1
4.054687500E3,6.268382073E0,1.422353879E1
4.078125000E3,6.268382073E0,1.608085292E1
4.101562500E3,6.268382073E0,1.030425486E1
4.125000000E3,6.268382073E0,5.813220585E0
4.148437500E3,6.268382073E0,6.132176307E0
4.171875000E3,6.268382073E0,8.008892095E0
4.195312500E3,6.268382073E0,5.304623547E0
4.218750000E3,6.268382073E0,1.525682286E1
4.242187500E3,6.268382073E0,1.352638050E1
4.265625000E3,6.268382073E0,8.811034326E0
4.289062500E3,6.268382073E0,2.315123487E0
4.312500000E3,6.268382073E0,9.293123833E0
4.335937500E3,6.268382073E0,6.708692782E0
4.359375000E3,6.268382073E0,5.396851560E0
4.382812500E3,6.268382073E0,4.896343607E0
4.406250000E3,6.268382073E0,5.509705802E-1
4.429687500E3,6.268382073E0,4.590288460E0
4.453125000E3,6.268382073E0,8.341064426E0
4.476562500E3,6.268382073E0,6.318722387E0
4.500000000E3,6.268382073E0,2.965544409E0
4.523437500E3,6.268382073E0,7.279782470E0
4.546875000E3,6.268382073E0,1.015460969E1
4.570312500E3,6.268382073E0,1.167785527E1
4.593750000E3,6.268382073E0,1.104140895E1
4.617187500E3,6.268382073E0,8.687427135E0
4.640625000E3,6.268382073E0,1.371282143E1
4.664062500E3,6.268382073E0,8.620215395E0
4.687500000E3,6.268382073E0,1.094181679E1
4.710937500E3,6.268382073E0,1.577485129E1
4.734375000E3,6.268382073E0,1.848136199E1
4.757812500E3,6.268382073E0,3.514539272E0
4.781250000E3,6.268382073E0,7.326056680E-1
4.804687500E3,6.268382073E0,8.713584536E0
4.828125000E3,6.268382073E0,2.044778031E0
4.851562500E3,6.268382073E0,3.639293393E0
4.875000000E3,6.268382073E0,3.272910672E0
4.898437500E3,6.268382073E0,3.404941700E0
4.921875000E3,6.268382073E0,6.973671252E0
4.945312500E3,6.268382073E0,9.669323327E0
4.968750000E3,6.268382073E0,5.775832887E0
4.992187500E3,6.268382073E0,8.249419257E0
5.015625000E3,6.268382073E0,8.260495668E0
5.039062500E3,6.268382073E0,6.336068298E0
5.062500000E3,6.268382073E0,1.104579798E1
5.085937500E3,6.268382073E0,1.076429564E1
5.109375000E3,6.268382073E0,4.420763719E0
5.132812500E3,6.268382073E0,2.260181238E0
5.156250000E3,6.268382073E0,4.576516436E0
5.179687500E3,6.268382073E0,4.185495756E0
5.203125000E3,6.268382073E0,2.235532316E0
5.226562500E3,6.268382073E0,5.209552651E0
5.250000000E3,6.268382073E0,2.172661840E0
5.273437500E3,6.268382073E0,3.226177543E0
5.296875000E3,6.268382073E0,4.366370643E0
5.320312500E3,6.268382073E0,9.340080884E-1
5.343750000E3,6.268382073E0,3.154119830E-1
5.367187500E3,6.268382073E0,4.221547196E0
